"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify each unit has TLS enabled after relating to the TLS application.","67605","test_enable_tls","tests.integration.tls_tests","Fri Jan 24 01:31:23 UTC 2025","passed","Fri Jan 24 01:32:30 UTC 2025","","test_tls","",""
"Verifies that the charm goes into blocked status when s3 config options are incorrect.","17332","test_blocked_incorrect_conf","tests.integration.backup_tests","Fri Jan 24 01:32:55 UTC 2025","passed","Fri Jan 24 01:33:12 UTC 2025","","test_backups","",""
"","53823","test_freeze_db_process","tests.integration.ha_tests","Fri Jan 24 01:44:04 UTC 2025","passed","Fri Jan 24 01:44:58 UTC 2025","","test_ha","",""
"","271802","test_full_cluster_restart","tests.integration.ha_tests","Fri Jan 24 01:50:22 UTC 2025","passed","Fri Jan 24 01:54:54 UTC 2025","","test_ha","",""
"Verifies that the app metadata changes with db relation joined and departed events.","447752","test_app_relation_metadata_change","tests.integration.relation_tests","Fri Jan 24 01:32:07 UTC 2025","passed","Fri Jan 24 01:39:35 UTC 2025","","test_charm_relations","",""
"Tests that the local config server reports remote shard.","30213","test_local_config_server_reports_remote_shard","tests.integration.upgrades","Fri Jan 24 01:30:57 UTC 2025","passed","Fri Jan 24 01:31:27 UTC 2025","","test_revision_check","",""
"","150","test_application_is_up[0]","tests.integration","Fri Jan 24 01:30:57 UTC 2025","passed","Fri Jan 24 01:30:57 UTC 2025","","test_charm","",""
"Test that in general, there is no change when password validation fails.","3299","test_no_password_change_on_invalid_password","tests.integration","Fri Jan 24 01:44:17 UTC 2025","passed","Fri Jan 24 01:44:20 UTC 2025","","test_charm","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to randomly generated keys.
    ","141976","test_rotate_tls_key","tests.integration.tls_tests","Fri Jan 24 01:32:30 UTC 2025","passed","Fri Jan 24 01:34:52 UTC 2025","","test_tls","",""
"With writes in the DB test creating a backup while another one is running.

    Note that before creating the second backup we change the bucket and change the s3 storage
    from AWS to GCP. This test verifies that the first backup in AWS is made, the second backup
    in GCP is made, and that before the second backup is made that pbm correctly resyncs.
    ","843383","test_multi_backup","tests.integration.backup_tests","Fri Jan 24 01:34:41 UTC 2025","passed","Fri Jan 24 01:48:45 UTC 2025","","test_backups","",""
